date,min,max,mean
2013-08-24,0.895,41.89,8.505919308357349
2013-08-25,0.709,41.264,8.31385878962536
2013-08-26,0.664,45.692,8.636463976945246
2013-08-27,0.664,46.808,8.268394812680114
2013-08-28,0.659,51.751,8.123956772334294
2013-08-29,0.647,46.871,8.118435158501441
2013-08-30,0.646,37.346,8.294853025936598
2013-08-31,0.661,37.086,8.204184438040345
2013-09-01,0.765,31.804,8.800129682997119
2013-09-02,0.88,31.479,8.444755043227666
2013-09-03,0.996,49.337,8.410230547550432
2013-09-04,0.685,46.934,8.457489913544668
2013-09-05,0.785,45.609,8.674818443804034
2013-09-06,0.883,47.642,8.581832853025936
2013-09-07,0.891,40.835,8.781152737752162
2013-09-08,0.9,41.61,9.500198847262247
2013-09-09,0.817,48.531,9.08643227665706
2013-09-10,0.855,51.69,9.083697406340058
2013-09-11,0.908,44.427,9.08672334293948
2013-09-12,0.869,55.376,9.002593659942363
2013-09-13,0.92,43.853,9.053195965417867
2013-09-14,0.918,37.521,9.413752161383286
2013-09-15,0.924,45.123,9.961832853025935
2013-09-16,0.899,45.801,9.140161383285303
2013-09-17,1.014,48.192,9.340775216138328
2013-09-18,0.471,40.994,8.900838616714697
2013-09-19,0.737,56.505,9.367380403458213
2013-09-20,0.966,40.88,9.22243515850144
2013-09-21,0.771,55.353,9.58822190201729
2013-09-22,0.923,44.128,9.867302593659943
2013-09-23,0.824,47.505,9.308391930835736
2013-09-24,0.9,47.418,8.832913544668589
2013-09-25,1.046,40.949,8.736233429394813
2013-09-26,0.995,54.438,8.95257636887608
2013-09-27,0.93,48.739,8.913951008645533
2013-09-28,0.923,50.362,9.431331412103747
2013-09-29,0.929,46.24,9.991230547550431
2013-09-30,0.414,44.11,9.348582132564841
2013-10-01,0.062,67.563,9.367530259365994
2013-10-02,0.897,46.351,9.397559077809799
2013-10-03,0.909,61.701,9.211472622478386
2013-10-04,0.879,52.449,8.85686167146974
2013-10-05,0.902,59.745,9.522674351585014
2013-10-06,0.622,53.233,9.900953890489912
2013-10-07,0.592,51.37,9.17378674351585
2013-10-08,0.625,56.689,9.004440922190202
2013-10-09,0.934,53.016,9.20891642651297
2013-10-10,0.899,70.11,9.93191930835735
2013-10-11,0.763,67.397,10.449772334293948
2013-10-12,0.904,60.879,10.235368876080692
2013-10-13,0.903,60.087,11.724587896253603
2013-10-14,1.086,51.427,10.532057636887608
2013-10-15,0.489,58.76,10.138899135446685
2013-10-16,0.632,56.391,10.297507204610952
2013-10-17,0.227,53.722,9.940910662824209
2013-10-18,0.62,52.618,9.839051873198846
2013-10-19,0.701,55.679,10.249135446685878
2013-10-20,0.495,59.152,11.031680115273774
2013-10-21,0.956,56.818,9.837948126801153
2013-10-22,0.949,56.007,9.730512968299712
2013-10-23,0.595,54.54,9.660040345821326
2013-10-24,0.221,54.211,9.78086167146974
2013-10-25,0.537,51.526,9.79849567723343
2013-10-26,0.033,51.125,10.254201729106628
2013-10-27,0.088,72.208,10.85871757925072
2013-10-28,0.538,68.975,10.564080691642651
2013-10-29,0.546,58.853,10.657337175792508
2013-10-30,0.546,53.564,10.646521613832853
2013-10-31,0.05,51.115,10.637605187319885
2013-11-01,0.54,53.496,10.707763688760807
2013-11-02,0.537,51.779,10.179913544668587
2013-11-03,0.542,59.456,11.71471469740634
2013-11-04,0.296,75.945,10.977979827089337
2013-11-05,0.967,67.049,11.2631469740634
2013-11-06,1.373,53.506,11.082659942363112
2013-11-07,1.18,52.371,10.946755043227665
2013-11-08,0.557,64.596,11.21713832853026
2013-11-09,1.272,91.9,11.931556195965419
2013-11-10,1.319,88.92,12.38778097982709
2013-11-11,0.886,77.813,11.578832853025936
2013-11-12,0.696,83.518,10.778167146974063
2013-11-13,1.07,74.041,11.210691642651296
2013-11-14,0.729,89.538,11.421867435158502
2013-11-15,1.065,86.44,11.459559077809798
2013-11-16,1.3,111.203,12.40078097982709
2013-11-17,1.301,100.171,12.79522190201729
2013-11-18,1.002,88.399,11.694648414985592
2013-11-19,0.897,70.881,11.615048991354467
2013-11-20,1.261,77.707,12.648625360230549
2013-11-21,1.251,70.079,12.231242074927954
2013-11-22,0.877,87.099,12.491187319884727
2013-11-23,0.059,73.143,12.675870317002882
2013-11-24,1.221,87.217,13.380155619596541
2013-11-25,1.392,80.775,12.545904899135447
2013-11-26,0.532,86.162,12.400587896253603
2013-11-27,0.508,74.974,12.295311239193083
2013-11-28,0.963,72.85,11.6544409221902
2013-11-29,1.023,73.785,12.029798270893373
2013-11-30,1.286,77.308,12.302126801152736
2013-12-01,1.252,64.081,13.39077809798271
2013-12-02,1.053,63.984,12.054959654178674
2013-12-03,1.249,70.044,12.243844380403457
2013-12-04,1.03,56.733,12.21942939481268
2013-12-05,1.516,60.637,12.703247838616715
2013-12-06,0.983,77.629,12.332046109510086
2013-12-07,0.985,58.651,12.190547550432276
2013-12-08,0.867,70.087,12.759685878962536
2013-12-09,0.914,52.938,11.872599423631126
2013-12-10,0.896,66.982,12.290167146974063
2013-12-11,1.225,62.607,12.5691469740634
2013-12-12,0.195,61.756,12.559504322766571
2013-12-13,0.667,84.44,12.596881844380405
2013-12-14,0.563,71.638,12.894397694524494
2013-12-15,1.238,71.678,13.36628818443804
2013-12-16,0.688,49.068,12.00627089337176
2013-12-17,1.299,47.12,12.142089337175793
2013-12-18,1.495,50.959,12.221893371757925
2013-12-19,1.103,50.523,12.155590778097983
2013-12-20,0.535,56.671,12.300440922190202
2013-12-21,0.532,52.432,12.545095100864554
2013-12-22,0.531,55.15,12.72170893371758
2013-12-23,0.208,51.437,12.927556195965417
2013-12-24,0.54,56.126,12.588377521613834
2013-12-25,0.538,89.526,13.514795389048992
2013-12-26,0.539,76.934,11.930190201729106
2013-12-27,0.536,64.658,12.067253602305478
2013-12-28,0.55,72.353,11.93029106628242
2013-12-29,0.538,62.881,12.591812680115275
2013-12-30,0.354,54.214,12.37593659942363
2013-12-31,0.541,81.308,12.414700288184438
